time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,RON_factor,0313,0314,033d,0345,0348,0409,040a,altitude,latitude,longitude,satelites,bearing,angular_speed,slope,correct_altitude
330,2024-09-17 08:43:22,2024-09-17 08:42:49,144,0,True,9.357,6.784,35,5.406,0.0,25,0,1012.5,11.5,14.0,6317.105,-0.812,3728.641,0.24,,,,,,,,0,0.0,0.0,0,244.96,-0.0009586283221516,0.0,1246.8
830,2024-09-17 08:43:22,2024-09-17 08:42:49,144,0,True,9.5,12.89,35,5.469,0.0,25,0,1005.25,11.6,14.0,6317.105,-0.938,3892.703,0.24,,,,,,,,0,0.0,0.0,0,244.96,0.0,0.0,1246.8
1330,2024-09-17 08:43:22,2024-09-17 08:42:49,144,0,True,9.5,18.385,37,4.986,0.0,25,0,923.5,11.6,14.0,6317.105,8.125,4123.828,0.24,,,,,,,,0,0.0,0.0,0,244.96,0.0,0.0,1246.8
1830,2024-09-17 08:43:22,2024-09-17 08:42:49,144,0,True,9.429,23.331,37,4.678,2.283,25,0,794.75,11.6,14.0,6317.105,10.812,4344.734,0.24,,,,,,,,0,0.0,0.0,0,244.96,0.0,0.0,1246.8
2330,2024-09-17 08:56:51,2024-09-17 08:42:51,144,0,False,9.357,27.939,48,6.529,0.0,25,0,655.25,10.2,14.0,6317.105,23.688,4574.094,0.24,,,,,,,,0,0.0,0.0,0,244.96,0.0,0.0,1246.8
2830,2024-09-17 08:56:51,2024-09-17 08:42:51,144,0,False,9.5,32.087,46,7.051,0.0,25,0,1037.75,11.4,13.0,6317.105,5.062,4981.609,0.24,,,,,,,,0,0.0,0.0,0,244.96,0.0,0.0,1246.8
3330,2024-09-17 08:56:51,2024-09-17 08:42:51,144,0,False,9.5,35.819,39,6.312,0.0,25,0,1091.0,11.9,13.0,6317.105,2.312,5290.125,0.24,,,,,,,,0,0.0,0.0,0,244.96,0.0,0.0,1246.8
3830,2024-09-17 08:56:51,2024-09-17 08:42:51,144,0,False,9.5,39.139,38,6.104,10.168,25,0,994.75,11.4,13.0,6317.105,12.125,5473.516,0.24,,,,,,,,0,0.0,0.0,0,244.96,0.0,0.0,1246.8
4330,2024-09-17 08:56:52,2024-09-17 08:42:53,144,0,False,9.571,42.127,58,10.553,15.79,25,0,1027.5,11.0,13.0,6317.105,34.938,5961.125,0.24,,,,,,,,0,0.0,0.0,0,244.96,0.0,0.0,1246.8
4830,2024-09-17 08:56:52,2024-09-17 08:42:53,144,0,False,9.643,44.66,52,8.475,7.111,25,0,1229.0,11.6,13.0,6317.105,19.812,6457.969,0.24,,,,,,,,0,0.0,0.0,0,244.96,0.0,0.0,1246.8
5330,2024-09-17 08:56:52,2024-09-17 08:42:53,144,0,False,9.5,46.429,42,5.98,0.0,25,0,988.5,12.2,1.0,6317.105,10.188,6726.188,0.24,,,,,,,,0,0.0,0.0,0,244.96,0.0,0.0,1246.8
5830,2024-09-17 08:56:52,2024-09-17 08:42:53,144,0,False,9.643,48.021,41,5.785,0.0,25,3,875.5,12.4,1.0,6317.105,14.812,6870.016,0.24,,,,,,,,0,0.0,0.0,0,244.96,0.0,0.0,1246.8
6330,2024-09-17 08:56:53,2024-09-17 08:42:55,144,0,False,9.571,49.454,40,8.367,5.881,25,3,1050.25,12.1,1.0,6317.109,-4.625,7114.031,0.24,,,,,,,,0,0.0,0.0,0,244.96,0.0,0.0,1246.8
6830,2024-09-17 08:56:53,2024-09-17 08:42:55,144,0,False,9.5,50.47,49,8.416,7.26,25,4,940.25,11.7,1.0,6317.109,11.25,7369.406,0.24,,,,,,,,0,0.0,0.0,0,244.96,0.0,0.0,1246.8
7330,2024-09-17 08:56:53,2024-09-17 08:42:55,144,0,False,8.571,51.384,55,6.652,12.967,25,4,722.0,11.9,1.0,6317.109,12.625,7779.516,0.24,,,,,,,,0,0.0,0.0,0,244.96,0.0,0.0,1246.8
7830,2024-09-17 08:56:53,2024-09-17 08:42:55,144,0,False,9.143,51.971,60,7.896,12.973,25,5,680.75,11.8,1.0,6317.109,17.125,8081.156,0.24,,,,,,,,0,0.0,0.0,0,244.96,0.0,0.0,1246.8
8330,2024-09-17 08:56:56,2024-09-17 08:42:57,144,0,False,9.357,52.734,69,11.217,17.126,25,6,830.0,11.4,1.0,6317.109,27.75,8547.875,0.24,,,,,,,,0,0.0,0.0,0,244.96,0.0,0.0,1246.8
8830,2024-09-17 08:56:56,2024-09-17 08:42:57,144,0,False,9.286,54.402,70,11.205,19.681,25,7,914.25,11.6,1.0,6317.109,32.938,9049.562,0.24,,,,,,,,0,0.0,0.0,0,244.96,0.0,0.0,1246.8
9330,2024-09-17 08:56:56,2024-09-17 08:42:57,144,0,False,9.429,55.785,67,11.768,29.111,25,7,1029.75,11.9,1.0,6317.113,34.25,9562.344,0.24,,,,,,,,0,0.0,0.0,0,244.96,0.0,0.0,1246.8
9830,2024-09-17 08:56:56,2024-09-17 08:42:57,144,0,False,9.429,55.148,80,17.754,29.156,25,8,1005.5,11.7,1.0,6317.113,47.312,10100.969,0.24,,,,,,,,0,0.0,0.0,0,244.96,0.0,0.0,1246.8
10330,2024-09-17 08:56:57,2024-09-17 08:42:59,144,0,False,9.429,56.535,87,26.482,23.471,26,8,1172.5,11.8,1.0,6317.113,59.438,11048.078,0.24,,,,,,,,0,0.0,0.0,0,244.96,0.0,0.0,1246.8
10830,2024-09-17 08:56:57,2024-09-17 08:42:59,144,0,False,9.357,57.078,55,7.238,0.0,26,9,1299.25,13.0,1.0,6317.117,-2.188,11696.75,0.24,,,,,,,,0,0.0,0.0,0,244.96,0.0,0.0,1246.8
11330,2024-09-17 08:56:57,2024-09-17 08:42:59,144,0,False,9.357,58.429,40,7.473,25.372,26,9,1212.5,13.1,1.0,6317.117,-3.0,11696.75,0.24,,,,,,,,0,0.0,0.0,0,244.96,0.0,0.0,1246.8
11830,2024-09-17 08:56:57,2024-09-17 08:42:59,144,0,False,9.357,59.488,50,8.383,14.975,26,10,831.75,12.6,2.0,6317.117,16.0,11796.109,0.24,,,,,,,,0,0.0,0.0,0,244.96,0.0,0.0,1246.8
12330,2024-09-17 08:56:58,2024-09-17 08:43:01,144,0,False,9.429,60.441,79,17.709,42.99,26,11,822.75,11.9,2.0,6317.121,40.438,12292.375,0.24,,,,,,,,0,0.0,0.0,0,244.96,0.0,0.0,1246.8
